wall_time,stamp_sec,x,y,z,yaw
1799.6000000000001,1799.584,8.896451393142998,-1.7455003358761625,3.684645403738418e-05,-1.4704042898827563
1799.8000000000002,1799.784,8.89718329626463,-1.752271010820078,4.957778321529327e-05,-1.474107829645548
1800.0,1799.984,8.898001884424149,-1.7590003331432922,5.0620659498332166e-05,-1.4736879266441807
1800.2,1800.184,8.898973815636184,-1.765920754382504,4.967275002083771e-05,-1.4747116580731432
1800.4,1800.384,8.899895361594455,-1.7729363178551512,2.2412817220318626e-05,-1.480354223291717
1800.6000000000001,1800.584,8.900811160135058,-1.7800184814180728,1.7154518261605634e-05,-1.487564792107951
1800.8000000000002,1800.784,8.90177422529349,-1.7870074643583886,1.9196552159650437e-05,-1.4918304653232546
1801.0,1800.984,8.9026988073863,-1.7938957398753312,2.772956552656025e-05,-1.4914534253612526
1801.2,1801.184,8.903532996018102,-1.8006510410475833,4.3757715286626975e-05,-1.4915630634972254
1801.4,1801.384,8.904334102048812,-1.8075523989667688,3.6982166990925935e-05,-1.494176059192501
1801.6000000000001,1801.584,8.905170816135815,-1.8144922193266528,3.635935300654036e-05,-1.496206813619228
1801.8000000000002,1801.784,8.905952899822013,-1.8213945114160415,5.51428567165807e-05,-1.500020653670225
1802.0,1801.984,8.906727050385987,-1.8283366800178384,6.337742058418194e-05,-1.504446727103627
1802.2,1802.184,8.90762211279297,-1.8352596079033243,6.444447522455099e-05,-1.50336851574619
1802.4,1802.384,8.908315540388259,-1.8420684601941333,6.072095891937468e-05,-1.5058554405692954
1802.6000000000001,1802.584,8.908997875906485,-1.8489672921733151,4.463772422144685e-05,-1.5084261633429652
1802.8000000000002,1802.784,8.909589042982132,-1.8559068972027826,3.418679337896524e-05,-1.5131265889836347
1803.0,1802.984,8.910371467452197,-1.8628981192923144,6.049607367299148e-05,-1.5143212265035626
1803.2,1803.184,8.911045395923242,-1.869755704932148,9.182165121322805e-05,-1.517015410169204
1803.4,1803.384,8.91161879642548,-1.8765077225209517,9.501884329911336e-05,-1.5204505786489286
1803.6000000000001,1803.584,8.911657406496962,-1.8772444423006538,8.863752096106847e-05,-1.5208087969645674
1803.8000000000002,1803.784,8.911651490247639,-1.8772182414691159,8.883608786179609e-05,-1.5208225346890096
1804.0,1803.984,8.911850211632716,-1.877718307799254,6.814047087094766e-05,-1.5230669581508554
1804.2,1804.184,8.912447055685302,-1.8846079972443306,7.841258134348716e-05,-1.5265884863116725
1804.4,1804.384,8.91289244862806,-1.8915493068512497,8.051531384507815e-05,-1.533172380027201
1804.6000000000001,1804.584,8.913137640779249,-1.8983817845421294,8.833429816426652e-05,-1.5394210550560428
1804.8000000000002,1804.784,8.91352097669018,-1.905217867656107,9.185932595703883e-05,-1.5426618025183993
1805.0,1804.984,8.914031034612158,-1.9121934557592644,9.310696811268282e-05,-1.5448141007745673
1805.2,1805.184,8.914535222528247,-1.919197636994308,8.693717171476267e-05,-1.5487663760788186
1805.4,1805.384,8.914937946844018,-1.9261938230701239,8.133253458458833e-05,-1.5517124026398814
1805.6000000000001,1805.584,8.915391066439692,-1.933018617851366,5.998748911489882e-05,-1.55332430875529
1805.8000000000002,1805.784,8.915734244534152,-1.9399598325703888,7.577181963802637e-05,-1.5553908689234706
1806.0,1805.984,8.9159644148248,-1.9468664202748527,9.830938242272325e-05,-1.5569256274862533
1806.2,1806.184,8.916189626529803,-1.953772014881788,0.00010802484157701464,-1.558947835382422
1806.4,1806.384,8.916604885322103,-1.9607243882599867,0.00011830278838489972,-1.55750456934261
1806.6000000000001,1806.584,8.917035752084066,-1.9675859007796157,0.0001210091263634111,-1.5571445245429334
1806.8000000000002,1806.784,8.917252673330664,-1.9744897773147219,0.00013440389063001934,-1.5622799863634138
1807.0,1806.984,8.917476525882865,-1.9813232810307602,0.00011705641327265648,-1.5654602356412624
1807.2,1807.184,8.917872487286735,-1.9883293604166499,0.00012821324914927268,-1.567183650830515
1807.4,1807.384,8.91822077164853,-1.9953118491353965,0.0001292549351781247,-1.570062616587583
1807.6000000000001,1807.584,8.91855365560181,-2.0021829559375126,0.00011774490193865172,-1.5709497936058072
1807.8000000000002,1807.784,8.918769311893115,-2.0089269239896734,0.00011826522251537352,-1.5720676051360893
1808.0,1807.984,8.919198894166119,-2.015586240785307,0.00011601917055976962,-1.571629587537047
1808.2,1808.184,8.919399798137038,-2.022559812566443,0.0001220641320770488,-1.5756265336558357
1808.4,1808.384,8.919610776628938,-2.029579991483675,0.00013419619338669864,-1.5808298725314593
1808.6000000000001,1808.584,8.919897216516883,-2.036358490563653,0.00013983121267130416,-1.5793277260010221
1808.8000000000002,1808.784,8.920267917955888,-2.043208953292732,0.00015148786293674166,-1.578170272131772
1809.0,1808.984,8.920519219514484,-2.0500652564322945,0.00016094979908282125,-1.5802342577428545
1809.2,1809.184,8.920661053222396,-2.0568529489723026,0.00016550136320017672,-1.5828009036962793
1809.4,1809.384,8.92074113039398,-2.0636526330321106,0.00016232510146833856,-1.5849637676655055
1809.6000000000001,1809.584,8.92070124915829,-2.0705109471256375,0.00016915101397063648,-1.5888641238955814
1809.8000000000002,1809.784,8.920788093142725,-2.077376583984749,0.0001511173300513119,-1.5925405296993216
1810.0,1809.984,8.920997284356849,-2.084392750969278,0.0001528531979004405,-1.597513314541647
1810.2,1810.184,8.921126530537812,-2.0912723851789,0.00016063417244410738,-1.6000327423672736
1810.4,1810.384,8.921318277650474,-2.0982380207379565,0.00016154190403319668,-1.5988080921900194
1810.6000000000001,1810.584,8.921494095879522,-2.1051082998907638,0.00015739562198570367,-1.5965537699879369
1810.8000000000002,1810.784,8.921685273972159,-2.1118133411282884,0.00014676524491832876,-1.5942478367837
1811.0,1810.984,8.921694536735565,-2.118683120789899,0.00015353118173926095,-1.5957533338192669
1811.2,1811.184,8.921696350959529,-2.1255053590823643,0.00014203780145204126,-1.60042559485218
1811.4,1811.384,8.921803053240883,-2.132463051394015,0.00015684108303547217,-1.6027926601768423
